,year,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,A_MEDIAN,A_MEAN
578,2019,31-9093,Medical Equipment Preparers,detailed,56900,37440,39530
579,2019,31-9094,Medical Transcriptionists,detailed,55780,33380,35210
580,2019,31-9095,Pharmacy Aides,detailed,37280,27850,30490
581,2019,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,97030,28590,29690
582,2019,31-9097,Phlebotomists,detailed,128290,35510,36480
583,2019,31-9099,"Healthcare Support Workers, All Other",detailed,93270,38460,40010
584,2019,33-0000,Protective Service Occupations,major,3498800,41580,49880
585,2019,33-1000,Supervisors of Protective Service Workers,minor,319960,71460,77600
586,2019,33-1010,First-Line Supervisors of Law Enforcement Workers,broad,167780,82990,87770
587,2019,33-1011,First-Line Supervisors of Correctional Officers,detailed,46430,63730,69000
588,2019,33-1012,First-Line Supervisors of Police and Detectives,detailed,121340,91090,94950
589,2019,33-1020,First-Line Supervisors of Firefighting and Prevention Workers,broad,69590,77800,82010
590,2019,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,69590,77800,82010
591,2019,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,82590,50490,53210
592,2019,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,82590,50490,53210
593,2019,33-2000,Firefighting and Prevention Workers,minor,340490,51330,55040
594,2019,33-2010,Firefighters,broad,324620,50850,54650
595,2019,33-2011,Firefighters,detailed,324620,50850,54650
596,2019,33-2020,Fire Inspectors,broad,15870,60230,63180
597,2019,33-2021,Fire Inspectors and Investigators,detailed,13710,61660,64730
598,2019,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,2160,45270,53350
599,2019,33-3000,Law Enforcement Workers,minor,1232740,57030,62740
600,2019,33-3010,"Bailiffs, Correctional Officers, and Jailers",broad,442700,45300,50210
601,2019,33-3011,Bailiffs,detailed,19650,47830,51840
602,2019,33-3012,Correctional Officers and Jailers,detailed,423050,45180,50130
603,2019,33-3020,Detectives and Criminal Investigators,broad,105620,83170,86030
604,2019,33-3021,Detectives and Criminal Investigators,detailed,105620,83170,86030
605,2019,33-3030,Fish and Game Wardens,broad,6800,57500,57690
606,2019,33-3031,Fish and Game Wardens,detailed,6800,57500,57690
607,2019,33-3040,Parking Enforcement Workers,broad,7650,40920,43420
608,2019,33-3041,Parking Enforcement Workers,detailed,7650,40920,43420
609,2019,33-3050,Police Officers,broad,669970,63240,67620
610,2019,33-3051,Police and Sheriff's Patrol Officers,detailed,665280,63150,67600
611,2019,33-3052,Transit and Railroad Police,detailed,4690,71820,71120
612,2019,33-9000,Other Protective Service Workers,minor,1605610,29770,33380
613,2019,33-9010,Animal Control Workers,broad,11980,37590,39710
614,2019,33-9011,Animal Control Workers,detailed,11980,37590,39710
615,2019,33-9020,Private Detectives and Investigators,broad,35000,50510,57000
616,2019,33-9021,Private Detectives and Investigators,detailed,35000,50510,57000
617,2019,33-9030,Security Guards and Gambling Surveillance Officers,broad,1136650,29710,33080
618,2019,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,10280,34190,38030
619,2019,33-9032,Security Guards,detailed,1126370,29680,33030
620,2019,33-9090,Miscellaneous Protective Service Workers,broad,421980,28660,32070
621,2019,33-9091,Crossing Guards and Flaggers,detailed,84920,29760,32920
622,2019,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,143940,23420,25380
623,2019,33-9093,Transportation Security Screeners,detailed,46730,41770,42310
624,2019,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,146390,30990,34880
625,2019,35-0000,Food Preparation and Serving Related Occupations,major,13494590,24220,26670
626,2019,35-1000,Supervisors of Food Preparation and Serving Workers,minor,1139290,34830,39140
627,2019,35-1010,Supervisors of Food Preparation and Serving Workers,broad,1139290,34830,39140
628,2019,35-1011,Chefs and Head Cooks,detailed,128190,51530,56310
629,2019,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,1011100,33400,36960
630,2019,35-2000,Cooks and Food Preparation Workers,minor,3367740,25890,27100
631,2019,35-2010,Cooks,broad,2504000,26360,27550
632,2019,35-2011,"Cooks, Fast Food",detailed,527220,23510,23530
633,2019,35-2012,"Cooks, Institution and Cafeteria",detailed,402480,27750,29030
634,2019,35-2013,"Cooks, Private Household",detailed,390,37870,45600
635,2019,35-2014,"Cooks, Restaurant",detailed,1401890,27790,28700
636,2019,35-2015,"Cooks, Short Order",detailed,152670,25150,26240
637,2019,35-2019,"Cooks, All Other",detailed,19340,30760,32240
638,2019,35-2020,Food Preparation Workers,broad,863740,24800,25820
639,2019,35-2021,Food Preparation Workers,detailed,863740,24800,25820
640,2019,35-3000,Food and Beverage Serving Workers,minor,7500280,22930,24990
641,2019,35-3010,Bartenders,broad,646850,23680,28000
642,2019,35-3011,Bartenders,detailed,646850,23680,28000
643,2019,35-3020,Fast Food and Counter Workers,broad,3996820,22740,23250
644,2019,35-3023,Fast Food and Counter Workers,detailed,3996820,22740,23250
645,2019,35-3030,Waiters and Waitresses,broad,2579020,22890,26800
646,2019,35-3031,Waiters and Waitresses,detailed,2579020,22890,26800
647,2019,35-3040,"Food Servers, Nonrestaurant",broad,277580,24430,26080
648,2019,35-3041,"Food Servers, Nonrestaurant",detailed,277580,24430,26080
649,2019,35-9000,Other Food Preparation and Serving Related Workers,minor,1487290,23650,24590
650,2019,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,477270,23470,25020
651,2019,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,477270,23470,25020
652,2019,35-9020,Dishwashers,broad,514330,23970,24410
653,2019,35-9021,Dishwashers,detailed,514330,23970,24410
654,2019,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,423380,23090,24010
655,2019,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,423380,23090,24010
656,2019,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,72300,24970,26510
657,2019,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,72300,24970,26510
658,2019,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4429100,28330,31250
659,2019,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,259140,44490,47430
660,2019,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,259140,44490,47430
661,2019,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,155550,40780,44160
662,2019,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,103580,49370,52340
663,2019,37-2000,Building Cleaning and Pest Control Workers,minor,3170010,26570,29350
664,2019,37-2010,Building Cleaning Workers,broad,3090570,26370,29080
665,2019,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,2145450,27430,30010
666,2019,37-2012,Maids and Housekeeping Cleaners,detailed,926960,24850,26810
667,2019,37-2019,"Building Cleaning Workers, All Other",detailed,18150,31230,35270
668,2019,37-2020,Pest Control Workers,broad,79450,37330,39910
669,2019,37-2021,Pest Control Workers,detailed,79450,37330,39910
670,2019,37-3000,Grounds Maintenance Workers,minor,999960,30890,33100
671,2019,37-3010,Grounds Maintenance Workers,broad,999960,30890,33100
672,2019,37-3011,Landscaping and Groundskeeping Workers,detailed,912660,30440,32360
673,2019,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,25780,35840,39230
674,2019,37-3013,Tree Trimmers and Pruners,detailed,47210,39980,42510
675,2019,37-3019,"Grounds Maintenance Workers, All Other",detailed,14310,32090,37870
676,2019,39-0000,Personal Care and Service Occupations,major,3303200,26220,31260
677,2019,39-1000,Supervisors of Personal Care and Service Workers,minor,247100,40930,44400
678,2019,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,29420,50710,51850
679,2019,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,217680,39800,43400
680,2019,39-2000,Animal Care and Service Workers,minor,228980,24990,27720
681,2019,39-2010,Animal Trainers,broad,16530,30430,36240
682,2019,39-2011,Animal Trainers,detailed,16530,30430,36240
683,2019,39-2020,Animal Caretakers,broad,212450,24780,27060
684,2019,39-2021,Animal Caretakers,detailed,212450,24780,27060
685,2019,39-3000,Entertainment Attendants and Related Workers,minor,628090,23260,25060
686,2019,39-3010,Gambling Services Workers,broad,119330,21730,25010
687,2019,39-3011,Gambling Dealers,detailed,98890,21260,23980
688,2019,39-3012,Gambling and Sports Book Writers and Runners,detailed,9970,24750,27830
689,2019,39-3019,"Gambling Service Workers, All Other",detailed,10470,28300,32000
690,2019,39-3020,Motion Picture Projectionists,broad,4540,25150,29890
691,2019,39-3021,Motion Picture Projectionists,detailed,4540,25150,29890
692,2019,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,138160,23500,24870
693,2019,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,138160,23500,24870
694,2019,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,366050,23550,25090
695,2019,39-3091,Amusement and Recreation Attendants,detailed,338110,23370,24330
696,2019,39-3092,Costume Attendants,detailed,7460,41410,48970
697,2019,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,15990,25110,28230
698,2019,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,4500,26460,31790
699,2019,39-4011,Embalmers,detailed,3890,47760,50100
700,2019,39-4020,Funeral Attendants,broad,34370,27930,29830
701,2019,39-4021,Funeral Attendants,detailed,34370,27930,29830
702,2019,39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,25440,54150,58360
703,2019,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,25440,54150,58360
704,2019,39-5000,Personal Appearance Workers,minor,589960,26430,31700
705,2019,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,405990,26270,31710
706,2019,39-5011,Barbers,detailed,20030,30150,35190
707,2019,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,385960,26090,31530
708,2019,39-5090,Miscellaneous Personal Appearance Workers,broad,183970,26680,31660
709,2019,39-5091,"Makeup Artists, Theatrical and Performance",detailed,3400,75730,81600
710,2019,39-5092,Manicurists and Pedicurists,detailed,111780,25770,27390
711,2019,39-5093,Shampooers,detailed,12120,22550,22910
712,2019,39-5094,Skincare Specialists,detailed,56660,34090,38970
713,2019,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,81460,28550,31330
714,2019,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,81460,28550,31330
715,2019,39-6011,Baggage Porters and Bellhops,detailed,39790,25580,28230
716,2019,39-6012,Concierges,detailed,41670,31390,34290
717,2019,39-7000,Tour and Travel Guides,minor,48710,27600,30670
718,2019,39-7010,Tour and Travel Guides,detailed,48710,27600,30670
719,2019,39-7010,Tour and Travel Guides,broad,48710,27600,30670
720,2019,39-9010,Childcare Workers,broad,561520,24230,25510
721,2019,39-9011,Childcare Workers,detailed,561520,24230,25510
722,2019,39-9030,Recreation and Fitness Workers,broad,684240,30490,36830
723,2019,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,325500,40390,45110
724,2019,39-9032,Recreation Workers,detailed,358750,26350,29330
725,2019,39-9040,Residential Advisors,broad,107930,29450,31610
726,2019,39-9041,Residential Advisors,detailed,107930,29450,31610
727,2019,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,61510,27130,29190
728,2019,41-0000,Sales and Related Occupations,major,14371410,29630,43060
729,2019,41-1000,Supervisors of Sales Workers,minor,1420990,44250,52900
730,2019,41-1010,First-Line Supervisors of Sales Workers,broad,1420990,44250,52900
731,2019,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1171900,40350,45830
732,2019,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,249090,74760,86180
733,2019,41-2000,Retail Sales Workers,minor,8603590,24630,27600
734,2019,41-2010,Cashiers,broad,3617910,23660,24400
735,2019,41-2011,Cashiers,detailed,3596630,23650,24370
736,2019,41-2012,Gambling Change Persons and Booth Cashiers,detailed,21290,25690,28010
737,2019,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,667730,29860,33610
738,2019,41-2021,Counter and Rental Clerks,detailed,411560,28820,32600
739,2019,41-2022,Parts Salespersons,detailed,256170,31710,35220
740,2019,41-2030,Retail Salespersons,broad,4317950,25250,29360
741,2019,41-2031,Retail Salespersons,detailed,4317950,25250,29360
742,2019,41-3000,"Sales Representatives, Services",minor,2084000,55370,71660
743,2019,41-3010,Advertising Sales Agents,broad,129740,53310,64660
744,2019,41-3011,Advertising Sales Agents,detailed,129740,53310,64660
745,2019,41-3020,Insurance Sales Agents,broad,410050,50940,67780
746,2019,41-3021,Insurance Sales Agents,detailed,410050,50940,67780
747,2019,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,437880,62270,93090
748,2019,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,437880,62270,93090
749,2019,41-3040,Travel Agents,broad,66670,40660,44690
750,2019,41-3041,Travel Agents,detailed,66670,40660,44690
751,2019,41-3090,"Miscellaneous Sales Representatives, Services",broad,1039670,56130,66760
752,2019,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,1039670,56130,66760
753,2019,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,1651500,63000,75180
754,2019,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,1651500,63000,75180
755,2019,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,306980,81020,92980
756,2019,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1344530,59930,71110
757,2019,41-9000,Other Sales and Related Workers,minor,611330,37220,53500
758,2019,41-9010,"Models, Demonstrators, and Product Promoters",broad,80080,30890,35360
759,2019,41-9011,Demonstrators and Product Promoters,detailed,77760,30930,35320
760,2019,41-9012,Models,detailed,2320,28350,36430
761,2019,41-9020,Real Estate Brokers and Sales Agents,broad,205060,50730,66100
762,2019,41-9021,Real Estate Brokers,detailed,42730,59720,81450
763,2019,41-9022,Real Estate Sales Agents,detailed,162330,48930,62060
764,2019,41-9030,Sales Engineers,broad,63550,103900,112780
765,2019,41-9031,Sales Engineers,detailed,63550,103900,112780
766,2019,41-9040,Telemarketers,broad,134800,26290,29770
767,2019,41-9041,Telemarketers,detailed,134800,26290,29770
768,2019,41-9090,Miscellaneous Sales and Related Workers,broad,127850,31480,40240
769,2019,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,8930,27420,35150
770,2019,41-9099,"Sales and Related Workers, All Other",detailed,118910,31820,40620
